Idiocracy,"Adventure, Comedy, Sci-Fi","Corporal Joe Bauers, a decisively average American, is selected as a guinea pig for a top-secret hibernation program but is forgotten, awakening to a future so incredibly moronic he's easily the most intelligent person alive."
Athena,"Action, Drama, Thriller","Hours after the tragic death of their youngest brother in unexplained circumstances, three siblings have their lives thrown into chaos."
Eyes Wide Shut,"Drama, Mystery, Thriller","A Manhattan doctor embarks on a bizarre, night-long odyssey after his wife's admission of unfulfilled longing."
The Black Demon,"Horror, Sci-Fi, Thriller","Stranded on a crumbling rig in Baja, a family faces off against a vengeful megalodon shark."
Kingsman: The Secret Service,"Action, Adventure, Comedy","A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius."
Last Night in Soho,"Drama, Horror, Mystery","An aspiring fashion designer is mysteriously able to enter the 1960s, where she encounters a dazzling wannabe singer. But the glamour is not all it appears to be and the dreams of the past start to crack and splinter into something darker."
Mortal Engines,"Action, Adventure, Fantasy","In a post-apocalyptic world where cities ride on wheels and consume each other to survive, two people meet in London and try to stop a conspiracy."
Blue Beetle,"Action, Adventure, Sci-Fi","An alien relic chooses Jaime Reyes to be its symbiotic host, bestowing the teenager with a suit of armor that's capable of extraordinary and unpredictable powers, forever changing his destiny as he becomes the superhero Blue Beetle."
Memento,"Mystery, Thriller",A man with short-term memory loss attempts to track down his wife's murderer.
John Wick: Chapter 3 - Parabellum,"Action, Crime, Thriller","John Wick is on the run after killing a member of the international assassins' guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere."
The Sand,"Comedy, Horror, Sci-Fi","After an all-night graduation beach party, a group of hung-over twenty-somethings awake to a beating sun, and a seemingly carnivorous beach that devours anything with a heartbeat that touches the sand."
Luther: The Fallen Sun,"Crime, Drama, Mystery",Brilliant but disgraced detective John Luther breaks out of prison to hunt down a sadistic serial killer who is terrorising London.
Joker: Folie à Deux,"Crime, Drama, Musical",Plot unknown. Sequel to the 2019 film 'Joker.'
