Padre Pio,"Biography, Drama","WWI has ended but events surrounding the first free election in Italy threaten to tear the village apart. Padre Pio struggles with his own personal demons, ultimately emerging to become one of Catholicism's most venerated figures."
Black Mass,"Biography, Crime, Drama","The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf."
Shooting Stars,"Biography, Drama, History",A look at the young life of basketball star LeBron James. Feature film adaptation of LeBron James and Buzz Bissinger's book 'Shooting Stars'.
Joy,"Biography, Drama","Joy is the story of the title character, who rose to become founder and matriarch of a powerful family business dynasty."
Straight Outta Compton,"Biography, Drama, History","The rap groupNWAemerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood."
The Program,"Biography, Drama, Sport","An Irish sports journalist becomes convinced that Lance Armstrong's performances during the Tour de France victories are fueled by banned substances. With this conviction, he starts hunting for evidence that will expose Armstrong."
Walk the Line,"Biography, Drama, Music","A chronicle of country music legendJohnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongsideElvis Presley,Jerry Lee Lewis, andCarl Perkins."
Dumb Money,"Biography, Comedy, Drama","Dumb Money is the ultimate David vs. Goliath tale, based on the insane true story of everyday people who flipped the script on Wall Street and got rich by turning GameStop (yes, the mall videogame store) into the world's hottest company."
An American Crime,"Biography, Crime, Drama","The true story of suburban housewife Gertrude Baniszewski, who kept a teenage girl locked in the basement of her Indiana home during the 1960s."
Vice,"Biography, Comedy, Drama","The story ofDick Cheney, an unassuming bureaucratic Washington insider, who quietly wielded immense power as Vice President toGeorge W. Bush, reshaping the country and the globe in ways that are still felt today."
Donnie Brasco,"Biography, Crime, Drama","An FBI undercover agent infiltrates the mob and finds himself identifying more with the mafia life, at the expense of his regular one."
Quills,"Biography, Drama","In a Napoleonic era insane asylum, an inmate, the irrepressible Marquis De Sade, fights a battle of wills against a tyrannically prudish doctor."
First Man,"Biography, Drama, History","A look at the life of the astronaut,Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969."
Dallas Buyers Club,"Biography, Drama","In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease."
